accession_num|name|date|url|img_urls
AKM351|Page of Nasta‘liq Calligraphy|1520 (calligraphy); 1640 (border)|https://www.agakhanmuseum.org/collection/artifact/page-nastaliq-calligraphy-akm351|https://www.agakhanmuseum.org/dataset-images/7fpomv96hr-1f236180-0518-489c-b795-0515e68005fb/calligraphy_AKM351_al-soltani_2000.jpg
AKM475|Qur’an Folio (Q21: 76–82)|8th century|https://www.agakhanmuseum.org/collection/artifact/quran-folio-akm475|https://www.agakhanmuseum.org/dataset-images/7f8v1xtjgf-d0b11038-78d9-40de-9d8d-91d6de6f606b/qur'an_kufic_script_AKM475_2000.jpg
AKM227|Decoupé Calligraphic Example|1475|https://www.agakhanmuseum.org/collection/artifact/decoupe-calligraphic-example-akm227|https://www.agakhanmuseum.org/dataset-images/7f70j2pum3-dbe3ced2-4063-4f17-a953-2b65ea1db3d5/calligraphy_hosayn_bayqara_AKM227_2000.jpg
AKM541|Multicolored Bowl with Large Calligraphic Band|10th century|https://www.agakhanmuseum.org/collection/artifact/dish-AKM541|https://www.agakhanmuseum.org/dataset-images/7f4l78mgu1-0045f771-c1a3-4b55-ab6e-528c9e878395/AKM541.jpg
AKM572|Tile Panel|14th century|https://www.agakhanmuseum.org/collection/artifact/tile-panel-akm572|https://www.agakhanmuseum.org/dataset-images/7eq95xct2s-7aec3398-0a6a-48db-8f2e-affae5cc11d5/architecture_AKM572_tile-panel_2000.jpg
AKM677|Robe|13th–14th centuries|https://www.agakhanmuseum.org/collection/artifact/robe-AKM677|https://www.agakhanmuseum.org/dataset-images/7eoxup1ftv-d83331d8-363a-4b21-804b-a64790b1c469/AKM677B.jpg
AKM740|Dish|10th century|https://www.agakhanmuseum.org/collection/artifact/dish-akm740|https://www.agakhanmuseum.org/dataset-images/7dlwpr545x-43a0937c-5cdb-4e7a-8c86-ccf255279c03/AKM740_D_2014.jpg
AKM884|Candlestick|13th century|https://www.agakhanmuseum.org/collection/artifact/candlestick-akm884|https://www.agakhanmuseum.org/dataset-images/7dkf4y100l-74101402-6647-4872-86ba-fa719acaec5e/AKM884B.jpg
AKM602|Incense Burner|11th-13th century|https://www.agakhanmuseum.org/collection/artifact/incense-burner-akm602|https://www.agakhanmuseum.org/dataset-images/7db1kf6fxw-753b202b-a75b-46ae-aecb-da01f131905e/AKM602.jpg
AKM809|Ivory Horn (Oliphant)|11th to late12th Century; c. 1620|https://www.agakhanmuseum.org/collection/artifact/ivory-horn-oliphant-akm809|https://www.agakhanmuseum.org/dataset-images/bxjk9d5ls3-2ed4e860-1aae-4652-896a-980c2c7cfb92/AKM809_2013_HERO.jpg
AKM162|Rustam Pursues Akvan, The Onager-Div|ca. 1530–35|https://www.agakhanmuseum.org/collection/artifact/rustam-pursues-akvan-the-onager-div-akm162|https://www.agakhanmuseum.org/dataset-images/376zd7tbqov-6e151f31-62df-41c8-bb5c-a54529ce947c/AKM162_2017_HERO.jpg
AKM288.1|Musical Entertainment, Folio from a manuscript of the Ethics of Nasir (Akhlaq-i Nasiri)|ca. 1590-1595|https://www.agakhanmuseum.org/collection/artifact/school-courtyard-boys-reading-and-writing-akm288|https://www.agakhanmuseum.org/dataset-images/8szwphsucvn-39747630-4402-49df-be31-1f85575773a3/AKM288.1_f71r_gold_2018_HERO.jpg
AKM665|Shell with inscriptions|18th century|https://www.agakhanmuseum.org/collection/artifact/shell-inscriptions-akm665|https://www.agakhanmuseum.org/dataset-images/6qr1gv9pnt-5fe5c86c-3d0c-4dcf-aaad-70043348d36b/luxury_AKM665_shell_inscriptions_2000.jpg
AKM567 and AKM568|Pharmacy Jars (Albarelli)|15th century|https://www.agakhanmuseum.org/collection/artifact/albarelli-akm567-568|https://www.agakhanmuseum.org/dataset-images/6qhngd4mx1-8a20db6f-f68b-4097-814d-654f938ff563/ceramics_AKM567-568_pharmacy_jars_2000.jpg
AKM634|Chest|1400s–1500s|https://www.agakhanmuseum.org/collection/artifact/chest-akm634|https://www.agakhanmuseum.org/dataset-images/6qeka5ix4w-8a5824e3-1f6d-4b85-8f76-ed205cfbd1ef/611.jpg
AKM653|Palette|10th century|https://www.agakhanmuseum.org/collection/artifact/dish-akm653|https://www.agakhanmuseum.org/dataset-images/1tpv6vmosbl-1f630b97-4f39-49c8-932d-8d37ffd78fff/AKM00653_HERO.jpg
AKM219|Portrait of Sultan Selim II|1570 or 1590|https://www.agakhanmuseum.org/collection/artifact/portrait-sultan-selim-ii-akm219|https://www.agakhanmuseum.org/dataset-images/6pp5o0w9o9-0f4533e8-6d03-424c-b3e4-6863a6766e09/129.jpg
AKM487|Qur'an on cloth|1718–1720|https://www.agakhanmuseum.org/collection/artifact/quran-cloth-akm487|https://www.agakhanmuseum.org/dataset-images/6pm493krml-38566292-ae23-4204-99cf-d2bb89ba4d6d/397.jpg
AKM620|Standard ('Alam)|1600s|https://www.agakhanmuseum.org/collection/artifact/standard-alam-akm620|https://www.agakhanmuseum.org/dataset-images/6pgkd4ms6j-455324ac-bdc9-4e05-8c7a-0fce8ce852dd/589.jpg
AKM614|Torch stand|1500s|https://www.agakhanmuseum.org/collection/artifact/torch-stand-akm614|https://www.agakhanmuseum.org/dataset-images/6p7qj0sfe0-392dedae-8722-4215-9bb2-31c839241dab/902.jpg
AKM640|Beggar’s Bowl (Kashkul)|18th century|https://www.agakhanmuseum.org/collection/artifact/beggars-bowl-kashkul-akm640|https://www.agakhanmuseum.org/dataset-images/6p4h2qlit7-a8bf108e-ae62-4374-924c-77d45f6683bf/624_0.jpg
AKM679|Processional Standard (‘Alam)|16th century|https://www.agakhanmuseum.org/collection/artifact/processional-standard-alam-akm679|https://www.agakhanmuseum.org/dataset-images/6p2m2jwlz8-207f0c88-a32a-4813-b9ac-98e9404e0aae/metalwork_AKM679_processional_alam_2000.jpg
AKM652|Box|10th–11th century|https://www.agakhanmuseum.org/collection/artifact/box-akm652|https://www.agakhanmuseum.org/dataset-images/bwulw8qh3z-4b35d378-ca56-4d04-aac2-11600f0743ad/AKM00652_HERO.jpg
AKM676|Robe|1000s–1100s|https://www.agakhanmuseum.org/collection/artifact/robe-akm676|https://www.agakhanmuseum.org/dataset-images/6ow98mdh0e-df780f74-daac-4e84-b876-db6c8930ec1a/935_0.jpg
AKM538|Leaf with Calligraphic Composition|19th century|https://www.agakhanmuseum.org/collection/artifact/leaf-calligraphic-composition-akm538|https://www.agakhanmuseum.org/dataset-images/6ov4os488n-ee6e0171-85f4-4242-91c5-64eff7d726ae/luxury_leaf_gold_calligraphy_AKM538_2000.jpg
AKM661|Bottle|12th–13th century|https://www.agakhanmuseum.org/collection/artifact/bottle-akm661|https://www.agakhanmuseum.org/dataset-images/bwywgjhpg8-a48e5813-3581-45d0-8c6b-e3b6e9ec697f/AKM00661_HERO.jpg
AKM637|Pair of lacquer covers|1550–1600|https://www.agakhanmuseum.org/collection/artifact/pair-lacquer-covers-akm637|https://www.agakhanmuseum.org/dataset-images/6oq3rxqo4v-f23a6bdf-7b52-4d92-8a7d-5917148f753c/619.jpg
AKM587|Ka‘ba Tile|ca. 1640–43|https://www.agakhanmuseum.org/collection/artifact/tile-akm587|https://www.agakhanmuseum.org/dataset-images/67ev9ivohan-fd8d5af3-5476-47e1-bbe9-88ebd19fa487/AKM587_2018HERO.jpg
AKM607|Basin|12th-13th century|https://www.agakhanmuseum.org/collection/artifact/basin-akm607|https://www.agakhanmuseum.org/dataset-images/6olkipk5cq-7d9a296f-349e-41ea-a825-7ff82909adee/AKM607.jpg
AKM794|Dish|1200|https://www.agakhanmuseum.org/collection/artifact/dish-akm794|https://www.agakhanmuseum.org/dataset-images/6o4zj95z7y-2df3fd3d-3c7a-4349-8327-f79c5ff40a62/833_0.jpg
AKM570|Tile|first half of the 15th century|https://www.agakhanmuseum.org/collection/artifact/tile-akm570|https://www.agakhanmuseum.org/dataset-images/2u94cg6uu1v-ea1a7264-fada-4d69-b3ed-4f27c434a152/AKM570_2014_HERO.jpg
AKM604|Inkwell|12th-13th century|https://www.agakhanmuseum.org/collection/artifact/inkwell-akm604|https://www.agakhanmuseum.org/dataset-images/6o1rwmgfmu-e53b1709-037c-4a15-b9af-3d055ba75ffa/542_0.jpg
AKM545|Dish|900s|https://www.agakhanmuseum.org/collection/artifact/dish-akm545|https://www.agakhanmuseum.org/dataset-images/6o0fmro25j-d6802bff-ccfc-43cf-aa99-63e9944c388f/454_0.jpg
AKM609|Pen Box|late 13th century|https://www.agakhanmuseum.org/collection/artifact/pen-box-akm609|https://www.agakhanmuseum.org/dataset-images/6ndgyivcp7-6c8794d0-a7ba-453e-862d-28ab622b3d10/550_0.jpg
AKM555|Jug|1100s–1200s|https://www.agakhanmuseum.org/collection/artifact/jug-akm555|https://www.agakhanmuseum.org/dataset-images/6mzc5vquu9-bde5fbc7-7ce7-4656-8e5f-45d8c7bcf365/864_0.jpg
AKM546|Bowl|10th century|https://www.agakhanmuseum.org/collection/artifact/dish-akm546|https://www.agakhanmuseum.org/dataset-images/6mto8jlm7c-6bb21089-2734-41f2-8489-14304c82d210/ceramics_AKM546_dish_2000.jpg
AKM728|Bowl|900s|https://www.agakhanmuseum.org/collection/artifact/bowl-akm728|https://www.agakhanmuseum.org/dataset-images/6ms38t149b-4d795600-7b4c-472f-8d1a-acd363fb4440/762_0.jpg
AKM698|Tile Frieze|ca. 1570|https://www.agakhanmuseum.org/collection/artifact/tile-frieze-akm698|https://www.agakhanmuseum.org/dataset-images/6mlg1wjh58-fbd63314-f04f-4516-926e-1a95730243cf/architecture_AKM698_TileFrieze_2000.jpg
AKM702|Tile|1150–1250|https://www.agakhanmuseum.org/collection/artifact/tile-akm702|https://www.agakhanmuseum.org/dataset-images/6mic0609nh-457a078a-5b39-48db-8a6c-36bbcec22ca6/707_0.jpg
AKM722|Ablution Basin|1506–21|https://www.agakhanmuseum.org/collection/artifact/ablution-basin-akm722|https://www.agakhanmuseum.org/dataset-images/6mg9dzbr91-2b8cbd12-51ad-41cc-bdc4-ef297082e03f/ceramics_AKM722_ablution-basin_2000.jpg
AKM737|Dish|late 17th century|https://www.agakhanmuseum.org/collection/artifact/dish-akm737|https://www.agakhanmuseum.org/dataset-images/6lybs29p9w-99f74e0f-6414-4913-9b15-a60700a931b1/785.jpg
AKM581|Tile|15th century|https://www.agakhanmuseum.org/collection/artifact/tile-akm581|https://www.agakhanmuseum.org/dataset-images/2u9crzgvw3v-c8b7c881-cfaf-4025-b687-1164d49ba31c/AKM00581_HERO.jpg
AKM606|Stand|1200s|https://www.agakhanmuseum.org/collection/artifact/stand-akm606|https://www.agakhanmuseum.org/dataset-images/6lslakt2nd-249f59ff-3fdc-4c86-9887-adaa2140610e/546_0.jpg
AKM622|Scribal implements|1700s–1800s|https://www.agakhanmuseum.org/collection/artifact/scribal-implements-akm622|https://www.agakhanmuseum.org/dataset-images/6lo59q9vpw-41e19249-d522-4de0-92e4-57115daad4e9/920_0.jpg
AKM663|Capital|900s|https://www.agakhanmuseum.org/collection/artifact/capital-akm663|https://www.agakhanmuseum.org/dataset-images/6llq631g22-489737d9-9ff7-4d0c-b328-7d18fe0389f4/647_0.jpg
AKM631|A monumental Almohad poetic inscription|ca. 1160–1250|https://www.agakhanmuseum.org/collection/artifact/beam-building-akm631|https://www.agakhanmuseum.org/dataset-images/49nqaimqh6d-a135cc38-31f9-4897-9e9b-75933239a10f/AKM631_2017_HERO.jpg
AKM687|Dish|1570–80|https://www.agakhanmuseum.org/collection/artifact/dish-akm687|https://www.agakhanmuseum.org/dataset-images/6lg87hyvtf-187fedc3-6dba-4576-9d26-55362c01f068/ceramics_AKM687_ottoman-dish_2000.jpg
AKM628|Beam with Surat al-Nur|10th–11th centuries|https://www.agakhanmuseum.org/collection/artifact/beam-surat-al-nur-akm628|https://www.agakhanmuseum.org/dataset-images/6lbc9u99tc-1f4ba651-a749-498d-89e0-a97b735f5405/603_0.jpg
AKM552|Bottle|1100s|https://www.agakhanmuseum.org/collection/artifact/bottle-akm552|https://www.agakhanmuseum.org/dataset-images/6l83760bnb-42620b07-d543-408a-a017-fdbf0182cad1/467_0.jpg
AKM719|Six corbels|1200s-1300s|https://www.agakhanmuseum.org/collection/artifact/six-corbels-akm719|https://www.agakhanmuseum.org/dataset-images/6l428xno08-7e1bebaa-e03d-421a-80e8-cd19d27ff480/734_0.jpg
AKM565|Tile|1300|https://www.agakhanmuseum.org/collection/artifact/tile-akm565|https://www.agakhanmuseum.org/dataset-images/6l26v1bl6f-27291990-732b-47cf-b3c6-3eecec864b5a/485.jpg
AKM720|Three corbels|1200s–1300s|https://www.agakhanmuseum.org/collection/artifact/three-corbels-akm720|https://www.agakhanmuseum.org/dataset-images/6kx97vym3c-d2bf1603-b585-4840-8db9-69e6ee48ace9/739_0.jpg
AKM707|Double Door|1487-1488/AH 892|https://www.agakhanmuseum.org/collection/artifact/doors-akm707|https://www.agakhanmuseum.org/dataset-images/6j52izftxu-cb5cb1e5-a66a-407c-9a06-9e79f95454ef/718_0.jpg
AKM575|Column capital|1300s|https://www.agakhanmuseum.org/collection/artifact/column-capital-akm575|https://www.agakhanmuseum.org/dataset-images/6j3odue82t-c09fd159-2114-44bd-8a35-4dc8b36991a0/503_0.jpg
AKM725|Beam from a building|1300s|https://www.agakhanmuseum.org/collection/artifact/beam-building-akm725|https://www.agakhanmuseum.org/dataset-images/6j1ynla967-4831362b-aad7-419c-a39d-5049e5965f93/758_0.jpg
AKM701|Beam|9th century|https://www.agakhanmuseum.org/collection/artifact/beam-akm701|https://www.agakhanmuseum.org/dataset-images/6j0biou6pg-5b5926f4-6518-4077-becf-b9ff0615db54/architecture_AKM701_beam_2000_0.jpg
AKM632|Beam|1100s–1200s|https://www.agakhanmuseum.org/collection/artifact/beam-akm632|https://www.agakhanmuseum.org/dataset-images/6iyqg5gkyi-37f6e4fb-ba01-4f22-835d-682a35949ebd/609_0.jpg
AKM662|Funerary stele|987|https://www.agakhanmuseum.org/collection/artifact/funerary-stele-akm662|https://www.agakhanmuseum.org/dataset-images/6ixj1glhft-6a1aa7f6-b35b-4aa5-8f54-8a12ddf4b43f/architecture_AKM662b_FuneraryStele_2000.jpg
AKM705|Mother-Of-Pearl Doors|1700s|https://www.agakhanmuseum.org/collection/artifact/mother-pearl-doors-akm705|https://www.agakhanmuseum.org/dataset-images/6iuewhz1ni-94f56377-534f-4cc2-99b9-26e6cf496fe4/714_0.jpg
AKM376|Manuscript of the Mathnavi of Rumi|1602|https://www.agakhanmuseum.org/collection/artifact/manuscript-mathnavi-rumi-akm376|https://www.agakhanmuseum.org/dataset-images/6imwqb0uv8-dcddf2e3-fc34-44cc-a6a0-092de5ad25b7/284_0.jpg
AKM157|A Prince and a hermit, folio from Diwan of Amir Shahi|1595|https://www.agakhanmuseum.org/collection/artifact/prince-and-hermit-folio-diwan-amir-shahi-akm157|https://www.agakhanmuseum.org/dataset-images/6il0a47mv7-109d47e6-9721-4ec4-9d6f-145ce22cd957/943_0.jpg
AKM218|Musical gathering|1700|https://www.agakhanmuseum.org/collection/artifact/musical-gathering-akm218|https://www.agakhanmuseum.org/dataset-images/6ij33hhedh-dc0b3a8c-2c77-46b4-adec-0c2a213c68f2/manuscripts_AKM218_musical_gathering_2000.jpg
AKM310|Qur’an leaf|about 1300–1350|https://www.agakhanmuseum.org/collection/artifact/qur’-leaf-akm310|https://www.agakhanmuseum.org/dataset-images/6ihofr5hyg-11e53c8f-b148-47df-bf79-83998f18f8df/216_0.jpg
AKM149|Portrait of Akbar in old age|1645|https://www.agakhanmuseum.org/collection/artifact/portrait-akbar-old-age-akm149|https://www.agakhanmuseum.org/dataset-images/6ibxq81ju5-d973293a-a2d5-433b-ae94-f0bfcfb0e8c7/922_0.jpg
AKM814|Double folio from a Qur'an|about 1300–1350|https://www.agakhanmuseum.org/collection/artifact/double-folio-quran-akm814|https://www.agakhanmuseum.org/dataset-images/6hh5ccbnmn-ab62ca1d-7c72-4816-b5b3-46683d1facca/965_0.jpg
AKM9|The Poppy (al-khashkhash)|13th century|https://www.agakhanmuseum.org/collection/artifact/al-khashkhash-poppy-akm9|https://www.agakhanmuseum.org/dataset-images/1tplj5x7zmj-2fcedfb7-266e-4e4b-bfdf-63866d8e915c/AKM9_2013_HERO.jpg
AKM167|Sea serpent swallows the royal fleet|1670|https://www.agakhanmuseum.org/collection/artifact/sea-serpent-swallows-royal-fleet-akm167|https://www.agakhanmuseum.org/dataset-images/600ha225mrn-de3473a6-7756-45e1-97a3-e57a8c47b858/AKM167_2016.jpg
AKM242|Qur'an folio|about 1400|https://www.agakhanmuseum.org/collection/artifact/quran-folio-akm242|https://www.agakhanmuseum.org/dataset-images/6gno7d1fgj-115590ea-4712-4919-baa7-6fbfdb8a2b5a/949_0.jpg
AKM122|A Prince and a Hermit|1580|https://www.agakhanmuseum.org/collection/artifact/prince-and-hermit-akm122|https://www.agakhanmuseum.org/dataset-images/6gmkq35e4p-5e935c41-71c4-467b-9f85-16758fa0ea83/53_0.jpg
AKM510|Ibn Sina’s Canon of Medicine, (Qanun [Fi’l-Tibb] of Ibn Sina), Vol. 5|1052/AH 444|https://www.agakhanmuseum.org/collection/artifact/qanun-fi-l-tibb-canon-medicine-volume-5-akm510|https://www.agakhanmuseum.org/dataset-images/6gkygyoidi-cc71c6fd-07ff-4053-a228-480f506db51b/science_AKM510_canon-of-medicine_2000.jpg
AKM498|A Young Prince with Mystics|1635|https://www.agakhanmuseum.org/collection/artifact/young-prince-mystics-akm498|https://www.agakhanmuseum.org/dataset-images/61c9rclq5q-bc53e68d-7146-4a8b-acd9-c690abe87065/939_0.jpg
AKM43|The Constellations Andromeda and Pisces|ca. 1450|https://www.agakhanmuseum.org/collection/artifact/constellations-andromeda-and-pisces-akm43|https://www.agakhanmuseum.org/dataset-images/61a79y4jxs-2a155570-0c19-40ed-8c7e-e4502cb980d6/science_AKM43_fixed_stars_2000.jpg
AKM270|Manuscript of Khamsa (Quintet) of Nizami|1527|https://www.agakhanmuseum.org/collection/artifact/manuscript-khamsa-quintet-nizami-akm270|https://www.agakhanmuseum.org/dataset-images/60hf6dh3da-65ce12bb-489d-4e9e-a550-90850dd25a64/848_0.jpg
AKM252|Qur'an folio|about 1400|https://www.agakhanmuseum.org/collection/artifact/quran-folio-akm252|https://www.agakhanmuseum.org/dataset-images/60fqiitl09-b22c385e-18d7-4138-be1a-2c8759f9bc95/139_0.jpg
AKM349|Calligraphic Page|17th century|https://www.agakhanmuseum.org/collection/artifact/page-calligraphic-exercise-akm349|https://www.agakhanmuseum.org/dataset-images/2eu3yon74z0-e08908f5-3966-4f46-934c-a646ae32e246/AKM349_2014_HERO.jpg
AKM152|An aged pilgrim|1618|https://www.agakhanmuseum.org/collection/artifact/aged-pilgrim-akm152|https://www.agakhanmuseum.org/dataset-images/601d6ntihg-e7e8d4a4-a538-4b3f-83b2-6252e36b6faf/886_0.jpg
AKM525|Manuscript of Tashrih-e Mansuri (Mansur’s Anatomy)|mid-17th century|https://www.agakhanmuseum.org/collection/artifact/manuscript-tashrih-e-mansuri-mansurs-anatomy-akm525|https://www.agakhanmuseum.org/dataset-images/5zzg5hggq1-2ac4879f-6228-4faa-b84c-19f86fc790a4/873_0.jpg
AKM145|Page of Nasta‘liq Calligraphy|1520|https://www.agakhanmuseum.org/collection/artifact/page-nastaliq-calligraphy-akm145|https://www.agakhanmuseum.org/dataset-images/5zsum5kebz-2eeff0a0-6e20-431c-918e-e4d095e4d572/calligraphy_AKM145_mir'ali_2000.jpg
AKM3|Two species of sea onion: al-basl, folio from Khawass Al-Ashjar (de Materia Medica)|1200|https://www.agakhanmuseum.org/collection/artifact/two-species-sea-onion-al-basl-folio-khawass-al-ashjar-de-materia-medica-akm3|https://www.agakhanmuseum.org/dataset-images/5zpigr8gkk-bbb76fc3-e507-4a45-8c36-b9d609f9599d/5_0.jpg
AKM151|Genealogical Chart of Jahangir|1610–1623|https://www.agakhanmuseum.org/collection/artifact/genealogical-chart-jahangir-akm151|https://www.agakhanmuseum.org/dataset-images/49nipsn9qd5-28adab89-d2d2-48b1-a151-27583ff526a8/AKM151_2017_HERO.jpg
AKM258|Qur'an folio|about 1200|https://www.agakhanmuseum.org/collection/artifact/quran-folio-akm258|https://www.agakhanmuseum.org/dataset-images/5ziik24a3c-818c243f-440c-4376-9803-998e17fc433a/145_0.jpg
AKM264 (fol.329v)|Shaykh Safi al-Din asking his disciples to accept honey from the villagers but not meat|Sha’ban 990 AH/September 1582 AD|https://www.agakhanmuseum.org/collection/artifact/manuscript-tadhkira-biography-sheikh-safi-al-din-ardabil-akm264|https://www.agakhanmuseum.org/dataset-images/x5l4ddncwk-47f2628a-e2a3-4d38-9912-1ed178b31b32/AKM264.f329v_HERO.jpg
AKM513|Manuscripts of Mi'a layla wa layla and Kitab al-Jaghrafiya|1235/AH 632|https://www.agakhanmuseum.org/collection/artifact/manuscript-mia-layla-wa-layla-akm513|https://www.agakhanmuseum.org/dataset-images/5z032cppik-8c048b38-5e95-467c-a192-02c59ce1268a/425_0.jpg
AKM153|Portrait of Isa Khan, Qurchibashi of Shah 'Abbas I|1618|https://www.agakhanmuseum.org/collection/artifact/portrait-isa-khan-qurchibashi-shah-abbas-i-akm153|https://www.agakhanmuseum.org/dataset-images/5wy6309k59-dbcc2ed4-263d-4661-bcb4-6c05de303531/926_0.jpg
AKM1|The thorny plant that grows in mountains, folio from Khawass Al-Ashjar (De Materia Medica)|1200|https://www.agakhanmuseum.org/collection/artifact/thorny-plant-grows-mountains-folio-khawass-al-ashjar-de-materia-medica-akm1|https://www.agakhanmuseum.org/dataset-images/5ww6bw5klm-74a70224-fefc-4ae3-a4fd-5736b3068657/1_0.jpg
AKM526|Devotional Calligraphic Composition|17th century|https://www.agakhanmuseum.org/collection/artifact/devotional-calligraphic-composition-akm526|https://www.agakhanmuseum.org/dataset-images/5vuaj6yh2u-7223094e-15f4-47a5-ba51-8eb6a32cbe0d/calligraphy_AKM526_GoldLion_2000.jpg
AKM516|Taqwim al-Sihhah bi’l-Asbab al-Sitta|1344|https://www.agakhanmuseum.org/collection/artifact/taqwim-al-sihhah-bi’l-asbab-al-sitta-maintenance-health-through-six-methods-akm516|https://www.agakhanmuseum.org/dataset-images/5vnq6ybwah-5c3bbd96-9013-4dd1-ba4e-1b83cece48a5/870_0.jpg
AKM256|Qur'an Folio|mid-12th century|https://www.agakhanmuseum.org/collection/artifact/quran-folio-akm256|https://www.agakhanmuseum.org/dataset-images/5vk2zfo0x0-dba9a19c-a497-4c77-a888-1ecfc2a29e0e/quran_AKM256_quran_folio_2000.jpg
AKM186|Group of sages in discussion|1650|https://www.agakhanmuseum.org/collection/artifact/group-sages-discussion-akm186|https://www.agakhanmuseum.org/dataset-images/5v51nsa6xr-0dcb6f46-a834-4ada-a2af-4ba9a16cea56/110_0.jpg
AKM213|Congregation of birds|ca. 1600|https://www.agakhanmuseum.org/collection/artifact/congregation-birds-akm213|https://www.agakhanmuseum.org/dataset-images/7qjpaph8x6n-58abdc12-a1b4-4b85-af9b-811e2e56fe89/AKM213_2013_HERO.jpg
